X,y
0.18707519701542152,-0.7782
0.1846264108337994,-1.1538
0.18003937859343033,0.5414
0.18177190477168836,1.8913
0.18050259300273944,1.035
0.18154046555123798,0.641
0.18395884222443312,-0.4785
0.18644105919938248,-1.1041
0.18998650102230835,0.4754
0.19036788970853208,0.318
0.19122365964675722,-0.5534
0.18964902680074122,-0.1579
0.1878830812463269,1.1173
0.1849254600703504,-1.183
0.18645692400221123,1.1971
0.19011174768926048,-0.8703
0.18902511386320892,0.3175
0.18328382620425746,-1.7161
0.1912309962668264,-0.6202
0.1880627390024885,0.86
0.18625259069521677,0.7087
0.18630657239760223,1.0342
0.1809571210980147,-1.4118
0.17853163990344764,-0.546
0.1858164475308865,-1.7625
0.18621614715168044,1.3986
0.18308823815631983,-1.3793
0.18592654281855975,-0.6849
0.18853857300753218,-0.4545
0.17959164872998198,-2.439
0.18729580568722365,-1.1687
0.1860833000792978,-1.1552
0.1852068150794801,-3.0791
0.1977981404637788,0.3511
0.19203271368411243,0.494
0.1891340324609053,2.8302
0.1969704747381053,0.6574
0.19615434772685206,-1.2266
0.1947299385066482,-1.3523
0.19398923099946916,0.214
0.19752962947687347,-0.5674
0.1916690169099502,-0.3534
0.18192181688888584,5.3611
0.18917880779995228,-1.25
0.18561571427729795,-0.5121
0.18628333417154797,-2.0774
0.19212673842072397,1.013
0.18232709439844152,-1.1445
0.19323576252021205,-1.0616
0.1943050193086343,0.641
0.19720463126376106,-1.1963
0.1940639154163774,1.5
0.18728234357787663,-2.2346
0.18963403929884332,-1.9178
0.18785703540845844,-0.6803
0.18772038112522174,-1.9346
0.19554173051869894,-1.0561
0.1923095287010158,0.1322
0.20397176070233758,0.2651
0.2029615612286531,-0.1324
0.20136382472930092,0.9352
0.19681504276239473,-0.7294
0.19027539488554482,0.8696
0.19651684103334574,1.9087
0.20123484324260843,0.0
0.19705294379788285,1.5928
0.1899806604423973,-2.4324
0.194255404795469,1.2312
0.19167763576483063,0.9669
0.1865729926736547,1.1173
0.18231443662412203,3.9942
0.1796068274167275,4.6353
0.18929460030847073,0.9977
0.19143784813864134,-0.8371
0.18964766158613067,0.2288
0.18791336977553819,2.6625
0.18744157706962392,-1.6179
0.19355888350045294,0.2317
0.1908616211324135,0.4655
0.19180039202090435,1.0188
0.1857819796472414,-2.1472
0.18547149200234261,-2.2489
0.18860130570631506,1.8321
0.18866872383109629,-0.9826
0.18728290898335578,-0.0755
0.1883834120688107,0.9916
0.18190676499985692,-4.3066
0.18309407673420067,2.5449
0.18677387219814504,1.597
0.18226358204787818,-2.0849
0.18499705961015805,-0.7391
0.17789420586957058,4.8837
0.18065919274912154,-1.5267
0.1772992424862395,0.5372
