X,y
74.14464249129315,-1.3793
172.40621014205936,-0.6849
144.76411446249037,-0.4545
166.76141004279748,-2.439
183.88103931841027,-1.1687
196.68011430492524,-1.1552
180.57077380313,-3.0791
186.61653462244277,0.3511
143.34111543450072,0.494
86.938924382008,2.8302
35.136359517985206,0.6574
26.442086351131326,-1.2266
35.80904210479596,-1.3523
53.972428605869474,0.214
31.167431736384845,-0.5674
28.819250751982498,-0.3534
3.2240044689169434,5.3611
-53.28564222497368,-1.25
-37.136529944155676,-0.5121
-27.776892430279087,-2.0774
-2.0792722547110367,1.013
-23.233418974212555,-1.1445
32.01897983392626,-1.0616
78.98818118615975,0.641
71.33951319997858,-1.1963
78.15099168266183,1.5
17.666378565255204,-2.2346
131.35984118643026,-1.9178
170.31147497966336,-0.6803
190.02866364231392,-1.9346
210.74633167950992,-1.0561
182.65401079471403,0.1322
126.47050510189693,0.2651
94.60030165912508,-0.1324
74.983383484997,0.9352
47.88164715475559,-0.7294
48.707409653437345,0.8696
9.008510343873574,1.9087
-18.033687508036287,0.0
-28.364688856729117,1.5928
-38.27067840167388,-2.4324
-21.297406597540558,1.2312
-40.99099099099111,0.9669
-52.641555979693244,1.1173
-109.61141819981809,3.9942
-177.8280542986426,4.6353
-200.48325016088089,0.9977
-177.0293159609123,-0.8371
-128.33509967196588,0.2288
-114.59757973351107,2.6625
-112.1192758253463,-1.6179
-80.98674879124837,0.2317
-61.66029006139334,0.4655
-59.08302354398985,1.0188
-50.299055397434365,-2.1472
-15.521021761771582,-2.2489
0.3342532319339175,1.8321
-3.4752740314187975,-0.9826
13.580078509828828,-0.0755
18.063012444333516,0.9916
20.16312341222086,-4.3066
61.324594096731175,2.5449
29.80820587521249,1.597
8.508564466422486,-2.0849
53.845242327290244,-0.7391
38.42512135195019,4.8837
-75.36970021891615,-1.5267
15.373634217316711,0.5372
-69.27685482042862,0.3079
-171.893906810036,9.9915
-299.05352926253414,-2.9581
-182.4300962712729,3.3985
-174.62533742902355,-0.423
-134.18866683115394,0.0
-122.77148846960189,3.1414
-132.77601614298086,-1.1217
-84.47648250757618,-0.8554
-63.15754075344485,-1.0998
-33.752106378364054,-1.582
-12.474771583381342,0.5021
-9.02800940774009,4.5494
-53.6755710037835,5.1518
-83.91711370569044,-0.1837
-61.81630546955631,0.3687
-66.39402366541243,-0.2757
-61.337068882233346,0.5545
-71.06861264888435,3.6398
-84.37019087701391,-1.7874
-65.51620382661656,-0.3749
-66.45100264850535,3.1915
-82.62846358411262,-0.7678
-54.69706688436661,-2.4345
-23.34995251661921,0.1876
-16.449934338497506,0.0939
-3.4541077219999914,0.2825
12.741651093302885,-4.2381
58.606863744478204,-0.9821
69.41419517490115,-0.7972
83.86483080069436,-1.6551
100.10110272507103,0.0
83.14571719714701,-0.4337
86.17855762155978,1.6755
61.87245590230637,-2.2414
72.32390460343886,1.0453
58.09620596205963,0.0872
59.64501826899506,-3.125
91.77039830245022,-0.1686
87.53843643711465,-2.0644
81.1411992263056,-0.3292
58.695580745851764,1.25
56.38345658723605,-2.3596
74.69579256466128,0.0
64.82164821648195,-1.1263
68.08327675944794,0.7293
67.57193440819579,-1.8298
76.94941348131313,0.0796
78.11972122473212,-3.3846
95.78511952726286,2.121
59.23907302955397,-1.6988
60.14202042191443,1.8082
22.03903795417482,2.9126
-13.26234382896682,0.2433
-20.34822104466314,-1.36
2.3174719474635213,-0.5569
-5.551425030978676,0.4796
-3.5545139397494,-0.793
15.191590369616698,-1.098
5.613022211530735,2.1635
-44.49690690099936,0.4831
-48.06098610598788,-1.5067
5.786163522013222,-0.0792
-15.932706580901437,1.7742
-66.82951653944,0.4862
-100.60437006043696,-1.28
32.270618170932735,-0.5569
12.05328135152828,2.6122
-168.81046358640748,-1.2097
-146.88099490639559,2.2259
-198.6835768181091,0.1652
-134.65034316453236,-2.1809
-43.434903047090415,0.2429
-63.41144128812688,2.4046
-124.6082487150547,-0.495
-96.3574391195431,-0.6557
-34.4024254029037,-0.8936
-38.3352781019046,1.2336
-68.13899378266095,1.0806
-65.03253139658064,-1.876
-19.73242886753433,-1.2882
106.79559495030962,-2.0505
171.39287945034437,-1.5528
172.79081898800197,0.7037
134.64823807745006,-0.9295
125.36922789306433,0.702
91.56252023570553,0.0781
79.26093976740844,0.2347
129.46117483096924,-2.8379
152.53783180352266,-0.2235
116.87235543018339,0.224
89.63535553846765,1.1329
