X,y
43.12499999999998,-0.7782
43.12499999999998,-1.1538
43.12499999999998,0.5414
43.12499999999998,1.8913
43.12499999999998,1.035
43.12499999999998,0.641
43.12499999999998,-0.4785
43.12499999999998,-1.1041
43.12499999999998,0.4754
43.12499999999998,0.318
43.12499999999998,-0.5534
43.12499999999998,-0.1579
43.12499999999998,1.1173
43.12499999999998,-1.183
48.34061135371178,1.1971
43.99571996331396,-0.8703
47.70758035545681,0.3175
46.50065211886772,-1.7161
53.4725453106164,-0.6202
55.73170545305643,0.86
51.99341174108374,0.7087
49.09195612102323,1.0342
45.1708266654223,-1.4118
51.00604581558654,-0.546
53.0965934965274,-1.7625
59.24931156278444,1.3986
53.35091639323489,-1.3793
57.86789842192216,-0.6849
59.955752173003965,-0.4545
61.33149653102083,-2.439
67.86971653316967,-1.1687
70.47625609522552,-1.1552
72.84834395442007,-3.0791
78.06715611612346,0.3511
76.2730486271545,0.494
73.7187550489098,2.8302
61.384576749934304,0.6574
58.93404103315231,-1.2266
62.018407917192185,-1.3523
65.16731853928945,0.214
64.26139888660568,-0.5674
65.6333858733785,-0.3534
66.49902055472809,5.3611
47.819983032572395,-1.25
51.29841452176366,-0.5121
52.696726994284404,-2.0774
58.06815484003957,1.013
54.83116913054526,-1.1445
57.73117927862914,-1.0616
60.30429961255871,0.641
58.02202054196015,-1.1963
61.02272381198414,1.5
55.72369273606306,-2.2346
61.24618043690936,-1.9178
65.32195963845616,-0.6803
66.67016470682039,-1.9346
70.2788551043414,-1.0561
72.07529121884514,0.1322
71.49357927764154,0.2651
70.27200854480128,-0.1324
70.54302422837115,0.9352
66.00674385334682,-0.7294
67.7609375702045,0.8696
63.58481220207146,1.9087
55.632041176256315,0.0
55.632041176256315,1.5928
49.70906663787887,-2.4324
57.36115014019028,1.2312
53.017415878801394,0.9669
49.85516878247953,1.1173
46.445607325561774,3.9942
37.062435362986236,4.6353
29.857764483200015,0.9977
28.582560880688973,-0.8371
31.257901271743492,0.2288
30.917731555184133,2.6625
27.292605030327493,-1.6179
32.552830240768046,0.2317
32.194491333635,0.4655
31.448858913935425,1.0188
29.836478324897058,-2.1472
37.29364098070271,-2.2489
44.14353132397606,1.8321
40.346432945599005,-0.9826
43.19663491349609,-0.0755
43.42057871682997,0.9916
41.149374137793,-4.3066
53.131525653449096,2.5449
47.17117263849179,1.597
43.895750812197825,-2.0849
48.982423685967916,-0.7391
50.70151244944447,4.8837
41.26722724364644,-1.5267
44.78006511518256,0.5372
43.79280166318693,0.3079
43.206602636954486,9.9915
30.315005754047235,-2.9581
36.53638376538094,3.3985
33.009960045950606,-0.423
33.86918621781983,0.0
33.86918621781983,3.1414
30.592641490601096,-1.1217
33.109178956351656,-0.8554
35.05971249453211,-1.0998
37.606846915136956,-1.582
41.23473033758337,0.5021
40.43515780838368,4.5494
34.23863654403087,5.1518
29.071745769874326,-0.1837
29.481049133439896,0.3687
29.119123765701403,-0.2757
29.81505447926793,0.5545
29.197608612645723,3.6398
25.583944269978545,-1.7874
30.23340659586752,-0.3749
31.207870845437625,3.1915
27.762643812347562,-0.7678
29.786298038204094,-2.4345
36.05593969449977,0.1876
35.79118827569249,0.0939
35.65023390438718,0.2825
35.20233516185549,-4.2381
46.53535036269812,-0.9821
48.79269339234508,-0.7972
50.629375370258764,-1.6551
54.351764734103206,0.0
54.351764734103206,-0.4337
55.378556927806535,1.6755
50.71061225745365,-2.2414
56.1567791602233,1.0453
53.23321390720371,0.0872
52.98565852436513,-3.125
60.33550151786601,-0.1686
60.69320918334297,-2.0644
64.94848547583072,-0.3292
65.59035250221322,1.25
61.07377958061609,-2.3596
65.95485651156753,0.0
65.95485651156751,-1.1263
68.18822662205734,0.7293
65.22595332844762,-1.8298
68.9395404290847,0.0796
68.59653781811875,-3.3846
74.58769217834217,2.121
66.23688169471174,-1.6988
69.25717316908508,1.8082
62.92014205798828,2.9126
54.512461224968845,0.2433
53.866496666126,-1.36
56.97763639346911,-0.5569
58.22684274494854,0.4796
56.7069460520265,-0.793
58.644515911474485,-1.098
61.258642987643235,2.1635
54.14962733453971,0.4831
52.68639676368811,-1.5067
56.678550919802184,-0.0792
56.884748368305615,1.7742
51.12002187514251,0.4862
49.6424476548368,-1.28
53.50207407966094,-0.5569
55.122654398965594,2.6122
47.04973236485146,-1.2097
50.694907331775866,2.2259
44.726331859605466,0.1652
44.310171507562394,-2.1809
50.94593467276543,0.2429
50.22976111258958,2.4046
43.81741534948392,-0.495
45.37128554239929,-0.6557
47.4579076505695,-0.8936
50.27060731192817,1.2336
46.606675519143444,1.0806
43.63817835738538,-1.876
49.737753367064265,-1.2882
53.50719589098718,-2.0505
58.90110279138443,-1.5528
62.50469718164377,0.7037
59.95702803260639,-0.9295
62.17103147676234,0.702
59.5132949135391,0.0781
59.21041939578073,0.2347
63.23983701828328,-2.8379
69.42081542249247,-0.2235
69.85180175878429,0.224
68.80742407234672,1.1329
63.6806722037562,-0.9723
66.04215048077229,-4.2949
74.33610001537008,-3.1207
78.56470096001175,-0.2766
78.89754379836818,-0.5502
79.58046439347713,0.8322
75.62689457607789,-0.7571
76.76634792053555,-2.5486
80.20856705589321,-0.2008
80.45476491541511,0.134
79.74258329966774,-0.4005
80.3058097669789,2.3224
68.6566648911742,0.0684
68.34265401747126,0.9662
63.933994659179334,1.8271
56.628051075226416,0.2113
55.83521166315093,0.8523
52.65926580547759,-2.0181
58.76370774551993,0.2092
57.93149633741306,-0.7612
60.159448832657404,0.0693
59.84913670421301,-2.0353
65.58443197337063,4.3909
49.7636418894607,1.5097
45.73900751660996,-2.8631
53.62486164879009,-0.2091
54.14993866503367,1.3418
50.268018609773485,0.0
50.268018609773485,-0.0706
50.48469115066111,1.5771
45.76110361705261,-0.9233
48.809073084968134,-0.565
50.64706693622753,0.5682
48.76162185726206,-0.7052
51.206816510692335,-0.0705
51.45629646348555,-1.3899
56.27191059416813,-0.0694
56.50424862201436,-2.8995
65.0929274691916,-1.265
68.09112882025293,2.736
56.99278188430466,-0.8814
59.31382227946749,0.2719
58.27174319328539,2.0819
51.03039186716679,-1.3689
55.04152099182134,1.5994
49.97218711882368,-1.7088
54.84078300821151,0.2742
53.93634584891855,0.2749
52.99511687427883,-2.7406
60.587180237371285,-2.3499
65.80910534771367,0.0
65.80910534771367,-2.1086
70.03047852523677,0.0
70.03047852523677,6.2458
50.05050200691637,-0.8081
51.97515292942841,-7.5342
66.14194818439114,1.5813
62.06802465726713,-0.2524
62.466371252729516,0.253
61.76781311066153,-0.566
62.77646452606458,-3.1669
68.02531036002651,2.3691
61.23047747892598,1.519
57.33517053642085,-0.7538
58.748264216156116,-0.81
60.28296783823739,-2.1341
64.15002444932045,0.7371
61.92384810742225,-0.6711
63.18504567743848,4.0635
52.325421778365154,2.4057
47.26752694793931,1.1177
45.10997375317214,3.6104
39.11540321760969,-1.1448
41.78754295771232,-0.8678
43.818154484991815,-1.4474
47.17633079265871,1.3333
44.568227130091586,-1.1858
47.38737497749497,4.0439
40.17498787528197,-0.7483
41.948979606832864,1.7301
39.11044885828027,0.9783
37.57700773299478,4.6053
31.57710959004676,-5.5901
43.96530036152192,-2.7517
48.99880361290875,2.2649
45.459236063471515,5.2746
38.78473035595613,-3.2844
44.44077508407682,-2.7853
48.87818937528592,-3.9791
54.67799661613954,-2.4188
57.88351242046989,0.1913
57.53752339021864,-1.5075
59.617121415987164,1.0794
57.47009039599114,-0.9434
58.877353790565635,-0.0629
58.97481345690438,-1.7295
61.71108763148421,-0.2465
62.09998506005594,-1.6959
64.79550693111429,-1.5504
67.13306638915262,2.1315
61.23829407532869,0.0609
61.07328854696096,0.7985
58.85318407893492,-1.8094
62.26243211003933,-3.0409
67.31727232756575,0.6474
65.32393906090128,0.7711
62.95150119972641,0.1783
62.388396835933094,2.6846
54.66500141090922,3.5376
46.735102078123255,-2.8834
52.909393308122155,-2.1021
56.914651280654205,-1.1869
59.05762044824953,-2.0349
62.5665075119198,-0.8646
63.99085835668604,0.1154
63.64313679128251,5.0303
51.207223181423174,-0.1211
51.4533855459321,1.8496
47.576074287522644,-0.6736
49.09091888512157,-3.828
56.9982515801648,-0.1176
57.21843910108508,-2.355
61.563437966229685,1.2798
58.15063652233221,-0.0581
58.263892751911655,0.4673
56.936382799617675,-0.1749
57.32901588990256,2.9412
49.40560587388847,1.0922
46.844333215677636,-2.0214
51.91516083276141,0.4179
50.8398419437133,-2.4461
56.642691593909746,-0.2904
57.28904893722513,-0.5199
58.488643496850436,-0.0577
58.62768588951526,-0.4025
59.64661278339286,-1.137
62.48915363177993,0.3995
60.872922020987865,-0.2846
61.63619050003423,-0.8465
63.91068301800297,0.9687
59.59809927214473,-0.1706
60.109650278445535,-3.7767
69.63319734768162,-0.5985
70.82887032575395,-1.7112
74.03212675480921,1.2453
68.23259552275456,0.0542
67.98323291750813,1.989
59.54635438257609,2.5496
51.02249340587877,0.3411
49.99487914432793,-0.2834
50.88266189859124,1.1468
47.267718217253496,-0.3998
48.642976550492484,-0.3982
50.0459929117157,-0.5656
52.06083048066568,-1.0632
55.71559039160354,-0.0559
55.90612667028111,-1.3245
60.31885270662974,-0.1653
60.84632055473342,1.9663
52.13863217777554,-1.7118
57.88721570547005,-0.6037
59.735276019846324,-1.1394
63.06741554224047,0.8758
59.05729546363368,-0.436
60.412681828489475,5.4598
42.44385541751844,-0.7416
44.86074559959827,0.6315
43.207422995313756,-1.2472
47.3840278956348,-1.2871
51.40741363214955,-0.8874
54.04027690742134,-0.8251
56.42403023452223,-6.2403
69.95942538510658,-0.5641
70.8459974912019,-1.1156
72.5884241601275,-1.004
74.10368134323322,-0.6484
75.06839970379305,-0.3479
75.59559331469957,0.3992
73.67809495487958,0.2
72.68534457370156,3.9501
56.97674147157215,-1.6863
60.92557099131655,1.4515
56.21127050502022,-1.882
60.55477672182803,2.3425
53.59212667718674,-1.8897
57.880416432742216,1.1886
54.508568152547646,-0.2577
55.12065040038961,4.0773
45.17174471566838,3.9598
38.22964719405176,-1.2121
41.24288444915024,1.0017
39.54323277866211,2.2766
35.993414573908964,1.268
34.17620446883494,-1.8665
39.13974745189932,-1.6685
43.32383999897555,-2.9682
50.097397822028746,-2.8826
55.78780316077827,-2.2541
59.74273453798821,0.7744
57.84309311169013,-4.1564
64.62636120487335,-1.7501
67.07174409737453,8.2632
50.632600154188914,-1.196
52.47047502367993,-0.052
52.55318152115466,4.2818
45.7763173463326,2.2727
42.698890040679835,-1.9565
46.12378574236597,2.9083
42.20019005117346,0.4494
41.613691594250014,0.4515
41.000040607061536,-3.6433
47.9259393329664,-0.3792
48.60476028846558,-3.6534
54.93164838682292,-1.0331
56.57643430345764,0.3109
55.91712609126175,-0.6179
56.996498737606366,-4.5231
64.22810427750116,-1.3579
66.09675065555567,4.8297
55.50295625213149,-1.4035
57.6570832810452,0.3017
57.020073897801915,0.0
57.020073897801915,0.4038
56.062280098657034,0.4055
55.066155453648506,3.5152
47.46037790387558,6.7189
37.47632295898374,1.0181
36.244649406401514,-0.7299
37.833740917767315,-0.4472
38.84393111229076,-0.6663
40.40819808095956,1.8089
37.64310255132881,-1.5033
41.29338258232897,1.1831
39.36331056446269,-0.0563
39.508305952985545,-5.5319
52.28669788570963,-6.4677
62.85064904073544,-1.3739
64.66527845417319,-0.3423
65.12393634465505,-0.7282
66.13825504587186,-2.876
69.96397118220416,-0.6092
70.72311911692303,-1.2951
72.34442852243838,4.1426
61.144318073426085,-1.7045
63.679219744157194,-0.189
63.96055672964648,-0.5172
64.76875338300704,-1.1158
66.53222723997769,-4.612
72.86953778278416,-1.0097
74.04026989421558,3.2638
64.63715175654418,1.1463
61.706739678566514,-5.9914
69.88245154501459,2.5641
63.764833734797925,1.2534
60.989079510791754,-1.9315
63.66575227065623,-2.4829
66.89067564562723,1.2132
63.94020061951208,-0.2593
64.30355403049273,0.7401
62.385452383031584,3.6552
54.10432598556742,-2.1634
57.75735353797007,-1.9481
60.8400083962592,-0.6879
61.90449373905164,0.1723
61.45473754189933,-0.6418
62.55344678978133,-3.4298
67.99048498153668,-1.8256
70.4920334499506,0.4892
68.94469924909612,0.9465
65.95634590998743,-0.978
67.53752402767228,3.2394
58.198146217920794,-0.5023
59.14630133853709,-0.1254
59.394269472171025,-1.157
61.72909627296831,-1.2245
64.11024098769478,-1.1698
66.29343813538722,-0.8796
67.8892518869672,1.6667
61.99820198918576,4.77
49.390083351110164,-0.0426
49.488853357116774,-1.3854
52.76492006253431,0.9322
50.41724470826115,-1.2552
53.458260165809044,1.2712
50.14611082376169,1.2007
47.20631830277536,1.8785
44.68730616234048,-2.0382
50.18381018058429,0.085
49.96103510020024,-1.3831
53.61956354494812,-0.79
55.630981332447824,2.3404
49.005652971415394,0.9017
46.71786906697685,-1.2717
50.288249697576006,1.0278
47.54352385979086,1.7873
43.2051655096059,0.0
43.2051655096059,-1.5028
47.91096998839659,1.349
44.40180342113505,-0.1304
44.822987018841914,6.0858
32.983260118835275,2.5532
29.54506618754789,4.3929
24.932133086763884,-0.4912
26.324047792624967,-1.4998
30.618880280266694,-0.5294
32.13073238718249,0.3865
31.59156803213139,-2.8169
39.75656820244058,-1.2059
42.93507118391147,-0.3697
43.91559103221122,-0.1845
44.42973443723602,0.8372
42.53984989777652,-1.2856
46.36197208275366,-1.045
49.34277779494047,0.3648
48.336579409756325,2.0475
43.12749251088101,1.6556
39.48254807142399,1.8795
35.84699335257483,1.0716
33.94800406237596,-3.2972
44.09585011942256,-1.4849
48.026854672975304,5.276
38.25089213722669,-5.7984
50.82670732171857,2.5
46.53368711946174,-2.1237
50.44585588371278,0.2778
49.932640132074965,0.5587
48.861959272630514,0.9873
46.96409899424926,4.2647
40.027637793771014,-2.1583
44.586587557057285,-3.4722
51.239546191730604,-3.3124
56.756235895887066,-2.5305
60.52591076114262,-0.3911
61.092685980514176,6.2818
49.52159212454993,0.9324
48.07941003649654,0.3274
47.55737922144457,-3.2141
53.117597727986166,-0.3159
53.639489031915275,1.0488
51.606706921726534,-2.0107
55.18517588823591,-6.1635
64.43653690049366,-1.8519
66.70261035314945,2.0151
62.153280753734435,-3.0919
66.09613579693995,-0.8871
67.16259720517323,-0.5215
67.80700775872786,1.3415
64.3545500058039,-1.4028
66.3136070890223,7.1735
51.710249169598534,-5.1731
59.08870148896645,6.3231
49.68917611266824,1.2275
48.108604784898354,-1.1698
49.7679014555068,3.1739
45.635427849320735,-0.5336
46.4448398939999,2.0881
43.75548883439171,-0.8997
45.24015590997935,-1.0681
47.046536393329404,0.5819
46.15832996749523,-1.5859
49.0281864114712,8.0952
38.57253801050741,4.115
34.683502213300315,-2.5604
38.91852454482382,-1.4286
41.24092873202613,3.0422
38.023318582264615,2.67
35.475314584097205,-0.2513
35.91163755703337,1.7382
34.217219779802946,7.65
28.331771056498326,-2.3118
32.21596255180019,-3.8263
38.402983486595204,0.7292
37.70185459167126,0.1565
37.543676039443554,1.6976
35.81746786450752,4.49
31.82824098372967,-1.2048
33.97903140571317,1.4444
32.66730793178938,0.5587
32.153185402055655,-2.0788
36.258476956477004,-0.4357
37.12107942145447,-3.1135
43.22351836538567,-0.3156
43.820634922886114,1.4408
41.69554417267258,-0.7415
43.232796882862516,1.9438
40.29101242010873,-0.6971
41.83030038370604,-0.3207
42.566236343444245,0.0
42.566236343444245,-1.0576
45.24429855757293,-2.0207
50.12779883417367,-1.2282
52.91104875827416,-0.4585
53.94893393351306,-2.0948
58.54130890865016,1.5704
54.24170845367461,0.203
53.693719077632984,1.0256
50.923514543270834,2.3085
45.376870971978285,-1.5496
49.42195191312175,-1.3252
52.691773703957594,4.0297
43.781729479545135,0.0531
43.677074072778154,2.1127
39.692128151416924,3.5334
34.25517370016935,2.6482
30.924334704262023,1.1059
29.64224330505266,-2.718
36.77385434953815,-0.8422
38.859494576008785,-1.6565
42.915299804319034,1.5135
40.322759568700484,1.1338
38.468911384671856,-0.339
39.36948887381777,-3.3843
47.86149308790733,2.0045
44.00725330914546,1.8718
40.76645809072654,-0.6761
42.42680800565053,-0.1125
42.71501608442502,0.7941
41.16169300675792,-0.732
43.22625883040031,0.339
42.485290343560315,-2.3718
49.20533388324141,3.246
42.17134481268197,-1.9542
47.165741090354096,2.1095
42.943387774738156,0.3432
42.282357557394825,2.2222
